location,size,bedrooms,age,garden,garage,price
Izmir,145,5,1,1,1,260456.00859893975
Bursa,182,4,16,1,1,228965.64052994762
Izmir,85,5,44,0,1,123371.85722232873
Antalya,159,4,30,0,0,136523.3917702412
Izmir,283,2,27,1,0,214823.06419711566
Bursa,226,3,42,1,0,144775.2572282847
Antalya,155,3,47,0,0,88691.48960105186
Antalya,107,5,38,0,1,158746.19235089968
Izmir,88,5,29,0,1,165654.74079115217
Izmir,129,2,34,0,0,87534.89623125114
Antalya,146,4,47,1,1,163345.38443972514
Antalya,162,3,19,0,0,150270.87700135616
Antalya,262,4,15,0,1,220973.01001415544
Izmir,110,2,33,0,1,102740.26966369154
Istanbul,186,3,13,0,1,199674.5910106194
Izmir,55,3,25,1,0,133758.9019450149
Istanbul,292,1,19,1,1,224619.66254078117
Bursa,158,2,41,1,1,120297.62742114638
Istanbul,84,2,23,1,1,133405.79374075244
Bursa,88,1,42,0,1,33990.5614752055
Bursa,199,4,17,1,0,226388.61423094428
Izmir,218,1,42,1,0,121808.46191584792
Bursa,167,2,8,0,0,128997.55288487217
Bursa,54,4,18,1,1,169357.7438945783
Ankara,219,3,19,1,1,223940.6041647441
Bursa,136,1,41,1,1,83887.68808292835
Bursa,258,4,29,0,0,198417.91636397652
Istanbul,125,4,25,0,0,150622.34825287422
Ankara,264,4,30,0,1,209117.5425704752
Izmir,257,1,34,1,0,148313.10149106203
Istanbul,244,3,2,0,0,216356.43977688413
Izmir,207,4,39,0,1,161813.83131850683
Ankara,106,1,28,1,0,90384.45713113812
Ankara,176,2,5,0,1,175457.93165232235
Bursa,263,1,0,1,0,214125.25108160527
Izmir,250,1,23,1,0,184431.74338351446
Bursa,78,1,37,0,0,21450.48245105478
Antalya,288,4,33,1,0,229017.7490146042
Ankara,214,1,6,1,1,199456.56720964256
Ankara,136,2,10,1,1,167901.20010880075
Antalya,190,4,10,0,0,187857.45701188542
Ankara,209,2,35,1,1,174472.34171151865
Bursa,95,5,19,0,0,143533.0930657218
Izmir,165,1,15,0,1,129785.9415833118
Istanbul,288,4,4,1,0,308988.0199749329
Bursa,161,4,23,1,1,183739.88989554218
Ankara,200,1,29,1,0,134790.48501384418
Bursa,94,3,29,1,0,119343.17007206641
Bursa,194,3,38,1,1,172912.5180310211
Istanbul,296,2,47,0,0,137474.77270775716
Ankara,153,1,46,0,0,41784.19022670399
Antalya,134,1,36,1,0,98833.37800870501
Istanbul,243,5,32,0,0,234332.4724819244
Antalya,278,3,19,0,1,215470.70295587077
Ankara,183,3,21,0,1,152358.8354404547
Antalya,157,1,40,1,0,104651.47956342064
Istanbul,67,2,20,0,0,82525.95400161415
Antalya,143,1,36,0,1,85462.02999244332
Antalya,199,2,26,0,1,137508.7190896167
Bursa,295,3,37,1,0,194535.8693376062
Izmir,82,5,34,0,0,124884.2391714544
Istanbul,207,4,37,1,1,244088.83747858964
Bursa,258,3,39,0,0,130994.77972882368
Izmir,175,2,5,1,1,228444.78713348237
Izmir,284,1,31,0,1,160463.05624781456
Antalya,209,3,15,1,1,182685.5808452356
Ankara,219,5,27,0,0,185904.09912895574
Antalya,292,2,15,1,1,294283.1692940142
Istanbul,255,1,26,1,1,188687.36785124522
Izmir,171,4,2,0,0,215427.12981309506
Izmir,187,2,48,0,1,107334.23106712737
Antalya,288,1,20,1,1,211334.0455002228
Antalya,164,4,37,1,1,192461.32096011357
Izmir,213,1,37,0,1,125971.45671315049
Ankara,211,4,29,1,1,225575.39480542173
Istanbul,250,4,21,0,1,230821.74156456717
Ankara,283,4,18,0,0,226915.26358045818
Istanbul,77,1,30,1,0,98137.21179066271
Izmir,60,4,19,0,0,132835.5855412913
Ankara,255,2,46,1,1,185842.73820547413
Istanbul,216,5,18,0,1,245154.64142744464
Izmir,296,5,1,0,1,316994.32580206194
Ankara,96,4,39,0,0,73562.28146863791
Antalya,295,5,38,0,0,186843.138523563
Ankara,176,5,26,0,1,194323.7684030799
Istanbul,196,4,7,0,0,218215.11225182415
Antalya,167,4,44,0,0,117353.40570082913
Ankara,192,2,26,0,1,142949.1516551969
Bursa,175,3,14,0,0,148453.23567394295
Izmir,205,1,11,0,0,137243.384237648
Istanbul,201,4,46,0,0,144329.99555623735
Ankara,121,4,13,0,0,159032.41834934248
Antalya,156,5,6,1,1,259753.06535806725
Antalya,186,2,16,1,1,196138.97391005303
Bursa,224,5,25,0,0,198466.84606908704
Izmir,82,4,36,0,0,114186.2686424351
Bursa,239,4,19,1,0,219189.89768925245
Izmir,274,5,9,0,0,247533.9957209376
Istanbul,68,4,18,0,1,170006.60881360117
Antalya,244,3,17,0,1,195413.34970030488
Istanbul,123,1,29,1,0,107891.03271932172
Bursa,217,1,29,0,0,115314.59924138967
Istanbul,224,1,24,1,0,156551.92458271678
Istanbul,283,3,23,1,0,234648.2725617405
Antalya,242,4,9,0,1,261023.65460580192
Antalya,206,5,1,1,0,265877.17720379337
Istanbul,227,2,37,1,0,170419.88759734447
Istanbul,147,4,31,1,1,203445.26979274445
Ankara,292,3,34,0,0,181474.08893070655
Bursa,190,3,36,0,1,118584.51596456298
Izmir,295,1,6,1,1,239355.95807196604
Izmir,178,4,6,0,0,217633.75571127547
Istanbul,211,1,26,1,1,201949.20456591877
Ankara,142,2,9,0,0,139601.41393019355
Izmir,225,1,32,0,0,120019.00476067935
Ankara,288,2,42,1,1,196710.27247412942
Ankara,254,3,6,0,1,242892.32835059657
Bursa,97,1,5,1,1,130412.77287353185
Izmir,226,1,5,0,0,151869.7601963934
Bursa,294,5,12,1,0,285826.8369181574
Ankara,113,3,47,0,0,61861.656995815305
Ankara,110,5,12,1,0,182618.80936586898
Istanbul,206,2,1,0,0,182093.31636753317
Ankara,88,2,18,0,1,127400.61079542959
Bursa,177,3,18,1,1,175574.36751977756
Bursa,137,2,49,0,1,57609.0164065105
Antalya,75,3,37,1,0,115939.19053273136
Istanbul,66,2,1,0,0,102068.65684573268
Istanbul,120,4,25,1,0,199395.3299716451
Izmir,62,1,5,1,0,111865.80637696163
Antalya,118,4,19,1,0,179039.94645234678
Ankara,75,3,22,1,1,151333.58724623942
Ankara,98,3,14,1,0,167434.38625489728
Istanbul,244,4,5,1,1,291495.0377016043
Ankara,56,1,27,1,0,55011.336128107
Ankara,107,1,34,1,1,108056.16025495729
Ankara,98,5,10,0,0,161890.19066698095
Bursa,152,2,7,0,0,141649.4281627753
Ankara,102,5,49,0,1,116363.99203580973
Bursa,242,1,48,0,0,91749.99290731565
Ankara,290,4,23,1,0,254693.05803373188
Bursa,111,2,20,1,0,111760.39866086554
Izmir,66,4,48,0,1,81241.05965079991
Istanbul,220,5,35,0,1,236725.14934871165
Istanbul,74,3,6,1,0,167631.10770933103
Bursa,180,4,4,0,1,200190.55916489675
Bursa,256,5,28,1,1,262672.68604013877
Ankara,78,5,15,0,1,155056.17339790205
Izmir,166,5,5,1,1,275169.389451227
Izmir,284,3,13,1,1,268752.6946207842
Bursa,209,3,1,0,0,205738.30750788847
Antalya,75,3,24,0,0,100107.34438765519
Ankara,173,2,30,1,0,128607.91101492441
Izmir,193,3,49,0,1,155804.43949535457
Antalya,74,3,49,0,1,61175.85409232668
Istanbul,103,3,12,1,1,181334.91968814866
Ankara,205,4,17,0,0,187215.43170862165
Antalya,122,3,16,0,0,141964.10093641095
Bursa,169,2,44,1,0,105219.13523144729
Antalya,105,5,27,1,0,171750.87972529803
Istanbul,114,4,11,1,0,200110.53368922172
Bursa,142,1,34,0,0,57328.5496883121
Istanbul,298,3,21,1,0,240511.7377128913
Ankara,135,5,38,0,0,141548.19966899822
Ankara,129,5,0,0,1,224866.8072765703
Bursa,218,4,36,0,1,189803.7376083236
Izmir,292,1,20,0,1,216858.46146711803
Antalya,157,2,0,1,0,172994.40672832145
Bursa,228,5,3,0,0,252785.46741571883
Izmir,167,5,31,0,0,168306.7099984801
Izmir,282,5,0,0,1,295623.69895397144
Antalya,248,5,12,1,0,277236.5171777387
Ankara,255,4,45,1,1,206517.5775198027
Izmir,206,1,46,1,1,142730.7881545733
Izmir,132,5,16,0,0,182120.46261647562
Izmir,196,2,11,0,1,189573.26929350256
Izmir,243,2,6,1,0,220747.26476806833
Antalya,218,3,2,1,1,236098.59869869685
Antalya,222,5,49,0,0,160330.6819694287
Izmir,64,5,25,1,0,170116.6181244904
Istanbul,180,5,30,0,0,180633.58085415087
Izmir,188,5,35,1,1,233229.08226053702
Antalya,230,5,25,0,0,211098.98787976775
Izmir,223,2,2,0,0,202676.18050839697
Istanbul,79,1,43,0,0,28275.88893341035
Ankara,106,1,27,1,0,93382.28304914267
Izmir,281,3,43,1,0,185833.35836740967
Ankara,195,2,16,0,1,162323.08018811466
Ankara,228,5,37,1,1,229861.56898431035
Izmir,177,1,46,0,1,109200.14220581597
Izmir,97,4,29,1,0,155543.76017876866
Istanbul,243,4,1,1,0,278558.8051111389
Istanbul,273,4,7,0,0,238847.4846888605
Bursa,185,5,13,1,1,237417.0366696433
Bursa,71,5,36,1,1,146422.76786061213
Istanbul,55,3,34,0,0,70894.09316204552
Istanbul,253,3,41,0,1,175934.99259798636
Izmir,288,3,38,0,1,189655.75508823554
Antalya,234,4,10,0,0,200209.99521273258
Istanbul,153,5,14,1,1,254808.03472251145
Antalya,85,4,1,1,0,181953.91362097237
Ankara,128,3,36,0,1,123446.51935028094
Antalya,269,5,42,1,1,243988.36622843985
Izmir,165,2,31,0,1,137027.31154328835
Bursa,106,1,39,0,0,10362.74302008266
Bursa,98,1,12,0,1,79325.40690029743
Ankara,222,3,42,1,0,178900.00187005074
Izmir,131,4,16,1,1,194334.7831577105
Ankara,115,2,14,1,0,127602.97902544058
Ankara,126,5,32,0,0,138704.7384046525
Izmir,94,4,15,0,0,140410.34291015394
Bursa,295,3,12,1,1,257446.20961945545
Ankara,128,4,21,1,0,147179.30137146945
Antalya,69,3,22,1,1,173179.9017548148
Ankara,241,1,35,1,0,144607.41968051254
Bursa,270,1,42,0,0,87547.27799218561
Ankara,172,4,49,1,0,140278.7504734595
Ankara,283,2,49,1,0,153625.49204013438
Antalya,270,5,9,0,1,276895.4832908488
Ankara,116,3,16,1,1,170317.86335055382
Istanbul,132,5,29,1,0,194699.79776749687
Ankara,52,1,12,1,1,103458.61747353955
Izmir,231,2,29,0,1,167305.09780154197
Istanbul,255,2,45,0,0,164297.51137636142
Istanbul,113,5,29,1,1,197957.0809702241
Antalya,89,1,6,0,1,115283.70494501534
Istanbul,108,5,9,1,0,223157.2957645328
Ankara,232,4,34,1,1,236222.9390660912
Ankara,111,2,1,0,0,121998.87221071176
Ankara,181,2,29,1,1,151406.53863211046
Ankara,109,4,18,0,0,123094.58803985394
Ankara,165,1,38,0,1,86142.30939682231
Antalya,124,2,36,0,1,107120.38332262698
Bursa,171,3,2,1,1,230172.63470876173
Bursa,272,3,24,1,1,240104.51176124468
Bursa,156,1,33,1,1,108451.79228770993
Izmir,145,4,21,1,0,175392.86727506126
Izmir,140,5,37,0,1,163336.33579768118
Bursa,207,1,13,1,0,159537.32247661042
Bursa,284,5,38,1,0,240264.76121592917
Izmir,179,1,1,0,1,174928.20611605636
Bursa,111,3,31,0,0,66735.95918020427
Izmir,98,4,42,1,1,131276.14739433755
Izmir,186,3,2,0,1,206919.14837759483
Bursa,141,4,40,1,1,154499.78715578257
Istanbul,208,5,7,1,1,296929.71485117776
Istanbul,173,1,25,0,0,114622.88716892964
Antalya,275,2,31,0,1,200710.34438789656
Izmir,110,2,10,1,1,162823.10874427116
Istanbul,297,4,49,1,1,236075.2837920372
Bursa,256,4,0,1,0,260383.9191562242
Ankara,97,3,14,1,0,153344.13280142433
Ankara,202,2,3,1,0,212145.4954779919
Bursa,213,3,3,0,0,175109.26831735333
Ankara,185,5,27,1,1,248707.22300652252
Ankara,250,2,9,0,0,196634.77862974376
Bursa,299,5,10,0,0,265650.33833540644
Antalya,107,1,49,0,0,33709.78273838383
Bursa,150,3,22,1,0,130964.49368482808
Bursa,161,4,46,1,1,160441.35351776212
Bursa,222,2,2,0,1,192095.02386324463
Istanbul,111,3,38,0,0,108633.5672980866
Izmir,88,4,38,0,0,86300.52499921084
Bursa,273,1,16,0,1,182566.90375601724
Istanbul,107,2,21,0,1,123625.17920993088
Istanbul,293,5,26,1,1,328424.55894229055
Ankara,258,1,15,0,1,172769.72614588786
Bursa,148,4,15,1,0,171552.67458640924
Izmir,278,2,39,0,0,173322.3782608495
Antalya,260,2,2,0,1,233876.15818539856
Istanbul,241,1,46,1,0,131364.84288380013
Istanbul,93,2,32,1,0,125949.43971141336
Ankara,78,4,41,0,0,87778.93348383649
Bursa,108,1,1,1,1,152705.46325259813
Istanbul,120,5,38,1,1,177077.47176056553
Izmir,141,1,45,0,1,80342.47581538743
Bursa,58,1,47,0,1,9622.76353011869
Antalya,176,5,26,0,0,175313.9119356839
Istanbul,269,4,14,1,1,304054.52480190474
Izmir,183,3,6,0,1,203658.40241923457
Bursa,206,3,44,0,0,126177.94229956713
Ankara,235,5,41,1,1,248064.63772185214
Istanbul,194,4,8,0,0,220972.9008001086
Ankara,193,2,40,1,1,165908.15001695062
Izmir,264,5,5,1,0,295834.0475243765
Ankara,272,3,11,0,0,239563.98005608312
Istanbul,180,4,29,1,0,206213.65626150367
Istanbul,70,1,19,1,0,111730.85730687372
Izmir,113,4,19,0,1,163474.5292073688
Ankara,139,4,45,1,0,109151.03459819856
Ankara,85,3,26,0,0,89133.54878543603
Istanbul,283,3,19,0,1,239923.4594717111
Istanbul,278,2,6,0,0,231370.0100809937
Antalya,294,2,39,0,0,144544.7746449614
Istanbul,263,5,39,0,1,246199.66289425734
Antalya,111,1,29,1,1,129225.28632788875
Antalya,219,2,7,1,1,238180.55645856477
Istanbul,125,3,1,1,0,233646.05637749285
Izmir,219,4,13,0,0,221591.32977745053
Bursa,238,5,9,0,1,280347.80943705793
Izmir,62,2,49,0,1,48181.31432215379
Izmir,60,4,17,0,1,144729.0619136085
Izmir,103,4,17,1,0,166441.72987791957
Izmir,65,2,15,1,0,121169.39375103982
Istanbul,57,1,4,0,1,109656.99091155053
Ankara,153,1,30,0,0,74269.49160960395
Ankara,108,5,36,0,0,104477.35201851511
Izmir,106,1,19,1,0,121503.6818811219
Izmir,89,5,22,1,1,192363.8645083024
Izmir,286,3,31,0,1,198934.71533203695
Antalya,236,2,41,0,0,133841.412558861
Istanbul,179,4,16,1,1,251351.32290117204
Ankara,143,5,12,1,0,208187.96546062757
Bursa,271,1,48,0,0,66093.15266882695
Bursa,253,5,49,0,1,187861.37904353303
Bursa,187,5,12,0,1,210641.90056681196
Bursa,93,1,16,1,1,102296.13609122725
Bursa,188,1,14,0,0,124735.08430090349
Izmir,256,2,25,1,1,219134.6529334133
Istanbul,129,4,43,0,0,103522.79903462784
Bursa,130,2,27,0,0,76835.72657000125
Izmir,267,2,41,0,0,164702.1341832049
Bursa,51,1,44,1,0,7980.18823392038
Izmir,227,1,29,0,0,112436.97961971477
Istanbul,189,4,42,1,1,194581.17935503565
Ankara,164,5,34,0,0,148057.93844422576
Bursa,139,2,21,1,0,149573.17267740166
Istanbul,72,4,9,0,1,179295.2570609749
Istanbul,195,2,10,1,0,197776.32456997357
Bursa,111,5,37,0,1,134650.7542272998
Bursa,273,2,32,1,0,189151.14020922774
Antalya,162,3,5,1,1,229681.5823205787
Istanbul,177,4,36,0,1,179590.02642446433
Ankara,111,1,6,1,1,136896.24549994216
Izmir,87,2,43,1,1,91627.35104631484
Izmir,298,4,11,0,1,271948.61014990514
Izmir,288,4,6,1,0,300171.7217535486
Ankara,244,2,1,0,1,226712.94835171703
Antalya,215,1,0,0,1,180392.49453024057
Izmir,244,1,22,1,1,200806.40506841266
Istanbul,271,2,24,1,0,219715.4596085461
Bursa,110,4,17,1,1,175529.31475613947
Ankara,178,1,43,1,0,79094.69867721263
Antalya,271,2,6,1,0,234849.4117071155
Ankara,222,2,2,0,1,194551.1665898956
Izmir,273,2,28,0,0,178904.42515161893
Ankara,205,4,9,1,0,232223.4115881625
Istanbul,198,1,42,1,0,134449.5055322399
Ankara,171,4,4,1,0,232047.4256647214
Ankara,159,3,33,1,0,156823.30747305267
Izmir,62,1,7,1,1,145148.89716823347
Antalya,204,4,13,0,0,187660.97205592223
Antalya,149,1,39,0,0,44318.42336885709
Istanbul,184,3,5,0,0,205120.4336767477
Istanbul,71,5,0,1,0,227059.06874642766
Antalya,123,2,32,1,0,131317.39473246457
Izmir,280,4,39,1,1,223381.2003154495
Antalya,230,3,10,0,0,191800.2677387759
Bursa,256,3,49,0,0,107849.33505203521
Bursa,256,1,23,0,0,132204.98041001623
Antalya,181,1,9,0,1,157635.2398378019
Ankara,273,2,43,1,1,193668.5024042948
Ankara,72,1,22,1,1,92691.65286400437
Bursa,168,4,15,1,0,186215.73619532207
Istanbul,119,4,36,1,0,152178.637727381
Ankara,265,4,15,1,0,244965.70256839896
Istanbul,133,5,43,1,0,161809.38111830878
Ankara,299,4,30,0,0,203380.14138155617
Antalya,150,1,5,1,0,144118.96079397583
Antalya,133,1,29,1,0,123033.13870778552
Ankara,253,4,36,1,0,226471.7900752215
Antalya,210,3,0,1,0,234216.42613196163
Bursa,77,3,41,1,0,78954.56509746045
Izmir,185,3,24,1,0,178121.19010926606
Izmir,50,2,45,1,1,98914.86874522144
Bursa,214,5,20,1,1,244459.65124878328
Ankara,112,4,34,0,1,138809.19267036853
Antalya,71,2,37,0,1,75801.46986787714
Izmir,119,3,4,0,0,163180.75343198224
Izmir,174,4,48,1,1,177716.4451727624
Bursa,198,2,49,0,1,104659.01545747778
Bursa,145,1,11,1,1,135253.0612962673
Bursa,212,3,4,0,1,189013.3256806414
Izmir,128,2,8,0,1,168592.6032615537
Antalya,54,1,43,1,0,41712.72302954205
Izmir,109,3,8,1,1,185377.96267044265
Bursa,169,5,34,1,1,191436.66527810314
Antalya,95,3,0,1,0,180484.55077528232
Bursa,227,5,46,0,1,173406.45454279397
Bursa,225,5,9,0,0,196173.9804046198
Ankara,183,5,45,1,0,173152.56208674065
Ankara,266,4,38,0,0,173332.08178647372
Izmir,105,4,35,0,0,115445.67847036205
Izmir,159,5,36,0,1,170654.77473708178
Istanbul,236,1,47,1,1,150056.67232415735
Istanbul,297,5,34,1,0,257164.09320537746
Izmir,281,2,16,1,1,237527.7305289461
Ankara,206,5,12,0,0,234412.48463430814
Antalya,248,4,5,1,1,288246.8216296489
Bursa,153,4,36,1,1,158277.59576785448
Istanbul,126,2,47,0,0,66402.64190146409
Izmir,279,2,31,1,1,216250.26409865753
Bursa,195,3,10,1,0,167277.2449553332
Ankara,51,1,16,1,0,94542.91441583174
Bursa,57,1,4,0,1,93135.42384994705
Ankara,124,1,5,1,1,151948.40191525884
Izmir,274,4,9,0,0,233307.68626399915
Izmir,231,1,32,0,0,107926.40729386112
Antalya,174,3,29,0,1,147635.15540979552
Antalya,87,3,20,0,1,131994.2984955995
Antalya,225,1,41,0,1,127296.01892950118
Antalya,76,2,16,0,1,115375.82056047386
Antalya,69,3,26,1,0,139136.72794541073
Izmir,189,2,2,1,1,229884.57094466322
Izmir,92,4,28,0,1,151162.30873753448
Bursa,238,3,1,0,0,186091.37474131433
Ankara,80,2,28,1,1,95580.71655082768
Ankara,140,1,48,1,0,53054.87007982605
Antalya,273,4,35,1,0,245523.11814491998
Antalya,110,5,33,0,1,152561.85772073534
Istanbul,251,5,36,0,1,240900.2135763909
Antalya,244,1,41,1,0,115232.57669070945
Ankara,158,4,0,0,0,189477.8612052725
Antalya,140,4,25,0,1,174667.31841156274
Antalya,212,4,0,0,0,207481.0459021061
Bursa,144,4,3,0,0,154725.01241921997
Antalya,192,5,38,1,0,192674.16679428137
Bursa,193,2,13,0,0,131470.10894169263
Antalya,62,4,45,0,0,64286.02185020085
Antalya,162,2,17,0,0,133748.52112720153
Bursa,84,4,33,0,0,86801.55790242457
Istanbul,293,3,0,1,1,311016.2079029465
Ankara,252,3,21,0,0,167196.07382542285
Istanbul,236,3,15,0,1,234570.112987369
Antalya,198,4,21,1,0,201692.98772705774
Antalya,292,2,49,0,1,152378.80266007266
Izmir,231,5,15,0,0,221029.45558229482
Istanbul,252,1,27,0,1,161300.31512204447
Ankara,207,5,27,0,1,208733.62467202934
Ankara,97,4,21,1,1,168529.2659014619
Izmir,294,3,5,1,1,284382.45734889235
Antalya,84,3,24,1,0,131838.30656202463
Antalya,135,2,41,0,0,88268.26424915734
Bursa,215,4,1,0,0,202388.85541048713
Istanbul,208,5,6,1,0,251910.2861341852
Izmir,255,4,16,1,1,255854.38224782812
Ankara,201,4,34,0,0,167034.05368042618
Bursa,163,3,19,0,0,143881.37161041985
Istanbul,226,5,43,0,0,174638.12855893525
Bursa,273,1,1,0,0,170947.70046220176
Antalya,149,3,6,0,1,163548.87416457594
Izmir,209,5,31,0,0,178169.58253220163
Izmir,232,2,48,0,0,101876.00202468246
Izmir,256,3,18,0,1,239985.79222110828
Istanbul,284,2,11,0,1,240923.14782086323
Ankara,235,3,8,0,0,183878.83723558346
Ankara,148,4,26,1,1,185029.06417328882
Ankara,52,5,13,0,0,143685.43426312567
Bursa,257,2,1,0,0,189211.73467814663
Istanbul,246,3,20,0,0,203583.04775215674
Ankara,134,2,3,1,0,177245.09828851986
Izmir,174,3,20,0,1,192320.30366026648
Ankara,187,3,47,1,1,147909.3966575222
Antalya,132,1,21,0,1,99567.2285948872
Ankara,74,1,48,1,1,69558.60767753332
Istanbul,117,1,1,1,0,166655.23172901088
Antalya,110,2,16,0,1,130139.86382992948
Ankara,78,4,18,1,1,166772.9029484581
Istanbul,176,3,39,1,0,174886.21282624317
Izmir,68,5,23,0,0,132603.61315036216
Izmir,220,1,19,0,1,176030.25348803733
Antalya,243,2,37,0,0,135576.6124671668
Izmir,123,2,11,0,0,118596.71960541769
Bursa,110,2,24,0,0,85347.2528591864
Izmir,220,5,22,0,1,227080.7137936581
Izmir,202,5,49,1,1,215346.37507214196
Izmir,69,1,33,1,1,82834.09346525888
Antalya,97,5,31,0,0,142494.3515375343
Ankara,260,1,23,0,1,200356.53257137493
Ankara,136,5,41,0,0,117156.2083903058
Izmir,201,5,24,0,1,207137.42046853853
Izmir,188,5,2,1,0,259305.32783100172
Bursa,159,1,24,1,0,122891.86756070184
Ankara,275,3,27,0,1,199832.77575035678
Antalya,232,1,11,1,1,219002.16078090953
Bursa,77,3,25,1,1,123016.08032630014
Istanbul,246,2,47,0,1,143079.7634821526
Istanbul,240,2,43,0,0,135714.86924995988
Bursa,108,1,7,1,1,132678.17945694004
Antalya,182,3,4,0,0,167871.37850012316
Istanbul,100,3,10,0,0,131737.2915208553
Istanbul,198,3,41,0,1,155545.85525856834
Izmir,61,2,34,1,0,82783.49914988258
Antalya,99,1,26,1,1,93317.95823322603
Antalya,181,4,40,1,1,188855.13737411928
Istanbul,295,3,43,1,1,240069.70699064966
Ankara,162,3,37,0,0,121962.31080554178
Bursa,219,4,18,0,1,207720.88697277562
Antalya,261,1,47,1,1,158700.81849601315
Antalya,215,3,31,1,0,181447.54075101833
Izmir,202,1,45,0,1,101380.60612320404
Bursa,63,3,27,1,1,125960.99230935442
Bursa,252,5,35,1,0,226884.92129607144
Bursa,81,3,17,1,1,155109.09838275748
Istanbul,188,5,9,1,0,239008.28043682608
Bursa,238,1,31,1,0,144716.89529696363
Antalya,195,3,17,1,0,199686.9132070975
Ankara,204,2,11,1,0,177559.38270417033
Antalya,104,2,7,0,0,127074.66419732319
Bursa,231,4,32,0,0,162765.95521325388
Izmir,259,2,45,0,0,132778.51991456383
Izmir,169,5,37,1,0,196785.3056103917
Izmir,264,2,13,0,0,200715.44628365387
Istanbul,124,2,1,0,1,170349.2764103837
Ankara,70,2,8,0,1,96162.07672242729
Istanbul,221,3,43,0,1,179373.096159206
Istanbul,182,4,4,1,0,264133.9799794292
Istanbul,136,1,33,0,0,89765.08335696429
Antalya,218,4,18,0,0,192601.42563160503
Antalya,108,5,6,0,1,205552.48332873447
Bursa,138,3,38,0,1,105845.2107674988
Bursa,282,3,41,1,1,206964.30972743733
Antalya,231,2,16,1,0,219207.88341805813
Istanbul,251,2,25,0,0,184393.90204315807
Bursa,199,5,45,0,1,159510.35585095713
Antalya,132,3,26,0,1,140734.39539429668
Antalya,114,1,42,0,0,31019.190421624102
Ankara,113,4,27,1,1,172662.2823001533
Ankara,120,3,19,1,1,154716.52598880744
Bursa,53,1,5,0,0,72332.79456777309
Izmir,242,1,7,1,1,231050.09749203533
Izmir,192,4,31,1,0,193232.5779169593
Izmir,153,1,18,0,0,105701.05610101599
Bursa,253,5,31,0,0,209241.6144085273
Antalya,199,1,18,1,1,172132.44270759835
Bursa,263,5,23,1,0,242953.410652214
Ankara,291,1,23,1,0,193804.1167966055
Bursa,224,2,16,0,0,145487.13181969445
Istanbul,258,1,17,0,1,204847.3787273745
Izmir,142,5,11,0,1,220323.48640315136
Izmir,223,1,40,0,1,130472.091120814
Ankara,191,1,22,1,0,142754.23643979136
Antalya,227,1,47,0,1,109338.67761301556
Istanbul,197,5,17,1,1,291161.9559379378
Bursa,227,1,15,1,1,196424.37735582842
Ankara,161,4,15,1,1,215171.38419211688
Bursa,210,4,35,1,0,168413.10230394572
Bursa,168,5,22,0,0,163987.0360995231
Istanbul,108,2,21,1,0,134431.44482426211
Izmir,92,4,38,1,0,142423.00984448212
Ankara,256,3,32,0,0,174330.67432385398
Antalya,61,4,23,1,0,143163.47865713155
Bursa,89,3,19,0,1,124984.39905889696
Antalya,167,5,32,0,1,177102.85255081367
Izmir,69,2,30,0,1,95067.92803935004
Istanbul,271,3,39,0,1,203774.90046692037
Izmir,215,3,7,1,0,217345.31170240743
Izmir,180,4,9,0,0,183794.78471589278
Antalya,205,3,0,1,1,251405.09440705003
Ankara,233,5,20,1,1,260989.01461927482
Istanbul,139,5,24,0,0,193707.2313197944
Izmir,143,5,31,1,1,211026.65279132576
Antalya,62,4,45,1,1,100125.54173768035
Bursa,254,2,45,1,1,135606.3791778984
Bursa,115,4,9,0,0,155059.2825787729
Bursa,86,5,47,1,0,123096.98375587842
Bursa,226,4,8,0,0,188207.2433071325
Bursa,279,5,19,0,1,271950.26537376456
Bursa,115,1,47,0,0,5724.590503576358
